source_url	parsed_url
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/01/10/trump-tells-hannity-youre-not-fake-news-actually-you-are-real-news/222492
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/01/16/tomi-lahren-says-trump-should-get-credit-eating-fast-food-even-though-hes-rich/222540
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/01/15/fox-friends-guest-says-it-will-be-very-helpful-have-attorney-general-nominee-barr-overseeing-mueller/222523
https://www.mediamatters.org/	https://mediamatters.nationbuilder.com
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/01/14/lou-dobbs-and-guest-claim-recent-negative-trump-stories-are-plot-media-cover-democratic-opposition/222518
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/01/11/fox-guest-tells-host-wall-wouldnt-prevent-human-trafficking/222503
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/01/15/Fox-host-on-Gillette-razor-ad-targeting-toxic-masculinity-I-dont-understand-why-I-have-to-/222531
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/01/11/rush-limbaugh-federal-workers-not-being-paid-its-first-time-people-who-live-washington-have/222500
https://www.mediamatters.org/	http://www.w3.org/1999/xhtml/vocab
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/01/14/fox-friends-botches-concept-marginal-rates-claims-aoc-wants-take-70-percent-people-s-paychecks/222511
https://www.mediamatters.org/	https://www.mediamatters.org/#main-content
https://www.mediamatters.org/	https://www.mediamatters.org/issues/inclusion-matters
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/01/14/fox-contributor-calls-changes-asylum-system-would-violate-international-law/222510
https://www.mediamatters.org/	https://www.mediamatters.org/jobs
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2019/01/14/tomi-lahren-pushed-4chan-lie-about-elizabeth-warren-and-fox-news-hasnt-done-thing-about-it/222512
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/01/15/nratv-correspondent-men-were-made-create-they-were-made-conquer-men-were-meant-be-dangerous/222528
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/01/14/sean-hannity-hosts-disgraced-former-fox-host-bill-oreilly-who-calls-negative-trump-stories-real/222517
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/01/16/fox-business-maria-bartiromo-all-these-people-doj-and-state-department-are-against-donald-trump/222544
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/01/11/torture-memo-author-john-yoo-thinks-trump-solid-ground-legally-declare-national-emergency-wall/222502
https://www.mediamatters.org/	https://www.mediamatters.org/blog/2018/03/08/insane-toxic-trump-adulation-jeanine-pirro/219577
https://www.mediamatters.org/	https://www.facebook.com/Mediamatters
https://www.mediamatters.org/	https://www.mediamatters.org/research/2018/10/29/these-are-fox-news-leading-advertisers/221904
https://www.mediamatters.org/	https://www.mediamatters.org/about
https://www.mediamatters.org/	https://www.mediamatters.org/issues/diversity-discrimination
https://www.mediamatters.org/	https://www.mediamatters.org/video/2019/01/16/tucker-carlson-guest-calls-all-major-marquee-rappers-and-lebron-james-anti-semites/222551
https://www.mediamatters.org/	https://www.mediamatters.org/issues/economy
